"","drg","stateProvider","num_charges","mean_charge"
"2523","314","ID",6,27905.8119883333
"2524","314","IL",86,48231.6237294186
"2525","314","IN",37,36074.8273559459
"2526","314","KS",14,39246.6747192857
"2527","314","KY",24,34846.2259466667
"2528","314","LA",29,43461.6901596552
"2529","314","MA",33,26502.0955275758
"2530","314","MD",37,18016.7273177297
"2531","314","ME",4,34268.026895
"2532","314","MI",52,31332.0552261538
"2533","314","MN",21,37476.9187638095
"2534","314","MO",35,41247.527186
"2535","314","MS",19,41220.7711031579
"2536","314","MT",1,18602.63158
"2537","314","NC",44,32104.7555781818
"2538","314","ND",6,23991.7204483333
"2539","314","NE",9,38782.2066655556
"2540","314","NH",8,34002.52947875
"2541","314","NJ",56,87903.8885555357
"2542","314","NM",7,31259.3214714286
"2543","314","NV",16,81223.007029375
"2544","314","NY",93,40783.0775547312
"2545","314","OH",79,35533.8557255696
"2546","314","OK",17,42590.3127670588
"2547","314","OR",9,34612.0464166667
"2548","314","PA",65,53180.2384127692
"2549","314","RI",4,41457.799875
"2550","314","SC",25,47754.2997016
"2551","314","SD",3,36395.95
"2552","314","TN",36,40512.2849805556
"2553","314","TX",115,50831.9394633913
"2554","314","UT",4,36471.57803
"2555","314","VA",40,37526.878566
"2556","314","VT",1,26433.8
"2557","314","WA",27,42677.4838396296
"2558","314","WI",23,32252.5734873913
"2559","314","WV",11,24371.7382054545
"2560","314","WY",1,38942.94118
"2561","315","AL",16,24959.9716460625
"2562","315","AR",11,16322.8021883636
"2563","315","AZ",14,25404.6675407143
"2564","315","CA",51,49473.5384268627
"2565","315","CO",12,33005.1571225
"2566","315","CT",11,21746.7686172727
"2567","315","DC",4,31980.9760475
"2568","315","DE",4,20960.6831625
"2569","315","FL",80,29822.385007
"2570","315","GA",24,19156.5586758333
"2571","315","HI",1,26553.5
"2572","315","IA",10,17710.064395
"2573","315","ID",2,19590.17112
"2574","315","IL",50,25222.8559064
"2575","315","IN",21,20131.2076466667
"2576","315","KS",5,28834.303646
"2577","315","KY",13,17427.1311753846
"2578","315","LA",14,27026.3348392857
"2579","315","MA",24,14982.255198375
"2580","315","MD",30,9531.9544881
"2581","315","ME",4,13720.87847
"2582","315","MI",38,16555.2929417632
"2583","315","MN",15,21214.6190973333
"2584","315","MO",23,21646.8016513043
"2585","315","MS",9,21728.2118633333
"2586","315","NC",23,17960.0779247826
"2587","315","ND",2,11482.42642
"2588","315","NE",5,22891.816034
"2589","315","NH",7,17468.5950057143
"2590","315","NJ",33,47871.2089909091
"2591","315","NM",2,20518.19363
"2592","315","NV",6,39006.7811283333
"2593","315","NY",49,24782.4021145102
"2594","315","OH",41,21609.323845122
"2595","315","OK",11,28243.7329372727
"2596","315","OR",2,18138.820155
"2597","315","PA",43,33776.8671225581
"2598","315","RI",3,34274.2891433333
"2599","315","SC",17,26822.0974547059
"2600","315","SD",1,26696
"2601","315","TN",21,19450.925750619
"2602","315","TX",47,29326.5898514894
"2603","315","UT",2,24486.54412
"2604","315","VA",20,24623.197974
"2605","315","VT",1,15319.80952
"2606","315","WA",15,25363.278116
"2607","315","WI",10,21183.963587
"2608","315","WV",12,12252.7561495833
"2609","329","AK",2,140856.592
"2610","329","AL",28,143482.315273929
"2611","329","AR",19,108818.408761053
"2612","329","AZ",33,144166.447394242
"2613","329","CA",116,261315.863167414
"2614","329","CO",20,135029.6296705
"2615","329","CT",22,109232.359101818
"2616","329","DC",5,140083.646856
"2617","329","DE",3,101612.006556667
"2618","329","FL",102,168848.880796863
"2619","329","GA",41,124467.94043561
"2620","329","HI",4,138147.28685
"2621","329","IA",17,89529.5075423529
"2622","329","ID",7,80796.1276371429
"2623","329","IL",76,130473.306859342
"2624","329","IN",39,93375.103221282
"2625","329","KS",16,117231.517029375
"2626","329","KY",26,94013.26705
"2627","329","LA",24,118258.841708333
"2628","329","MA",34,74336.1200711765
"2629","329","MD",32,46177.571598125
"2630","329","ME",5,78548.717246
"2631","329","MI",49,87656.1163353061
"2632","329","MN",21,106906.791104286
"2633","329","MO",37,118979.716168108
"2634","329","MS",19,138681.581178947
"2635","329","MT",6,69303.5719583333
"2636","329","NC",45,91454.4303631111
"2637","329","ND",6,60476.3007866667
"2638","329","NE",13,117814.965255385
"2639","329","NH",9,98432.3404922222
"2640","329","NJ",49,205581.734907959
"2641","329","NM",7,104797.566382857
"2642","329","NV",12,234328.776283333
"2643","329","NY",74,117070.592878514
"2644","329","OH",60,106239.397554
"2645","329","OK",22,124896.279978182
"2646","329","OR",12,112561.535618333
"2647","329","PA",68,154623.554613235
"2648","329","RI",7,97493.1737442857
"2649","329","SC",25,148184.2566092
"2650","329","SD",5,110705.35234
"2651","329","TN",31,116204.871625161
"2652","329","TX",108,151684.420351481
"2653","329","UT",7,93630.1043585714
"2654","329","VA",38,115379.93155
"2655","329","VT",2,68777.603895
"2656","329","WA",31,123138.052284516
"2657","329","WI",28,102459.699271429
"2658","329","WV",12,80135.0633683333
"2659","329","WY",2,107224.34445
"2660","330","AK",5,79926.936466
"2661","330","AL",35,63951.1700482857
"2662","330","AR",22,54051.2442872727
"2663","330","AZ",36,72168.2927825
"2664","330","CA",128,122453.656043047
"2665","330","CO",26,71628.9445057692
"2666","330","CT",24,54927.3971195833
"2667","330","DC",5,65518.481396
"2668","330","DE",4,46647.94962
"2669","330","FL",110,89617.6458562727
"2670","330","GA",52,60264.0084913462
"2671","330","HI",4,53770.58373
"2672","330","IA",20,43995.977622
"2673","330","ID",7,44922.0901271429
"2674","330","IL",85,67133.9870901176
"2675","330","IN",47,53431.9964848936
"2676","330","KS",17,57634.8954970588
"2677","330","KY",28,48835.8387314286
"2678","330","LA",28,67093.8175575
"2679","330","MA",44,39321.6373540909
"2680","330","MD",34,25127.2960755882
"2681","330","ME",12,42944.1412458333
"2682","330","MI",57,46632.8592603509
"2683","330","MN",25,49897.1649272
"2684","330","MO",42,52839.9274059524
"2685","330","MS",25,63066.9942804
"2686","330","MT",8,38246.95230625
"2687","330","NC",50,47014.9568766
"2688","330","ND",6,30443.399345
"2689","330","NE",13,60150.0119523077
"2690","330","NH",12,52751.5762075
"2691","330","NJ",48,109505.080998333
"2692","330","NM",8,58584.14099875
"2693","330","NV",13,92076.0167707692
"2694","330","NY",83,57754.3508243374
"2695","330","OH",72,52344.6616938889
"2696","330","OK",23,51524.4871604348
"2697","330","OR",15,47930.8069
"2698","330","PA",74,76626.8144168919
"2699","330","RI",9,43875.6468755556
"2700","330","SC",29,74110.1823862069
"2701","330","SD",8,51146.3230625
"2702","330","TN",34,58571.0954308824
"2703","330","TX",111,69628.0159174775
"2704","330","UT",8,39975.94039875
"2705","330","VA",40,55637.06606475
"2706","330","VT",3,37604.3710133333
"2707","330","WA",34,67080.9672708823
"2708","330","WI",43,50312.6354748837
"2709","330","WV",14,40629.3151921429
"2710","330","WY",2,51559.64516
"2711","372","AL",22,27871.1046158636
"2712","372","AR",12,24184.97571725
"2713","372","AZ",26,30397.8395792308
"2714","372","CA",93,57622.3765555914
"2715","372","CO",14,31811.2730135714
"2716","372","CT",20,27314.5455685
"2717","372","DC",3,23136.7005
"2718","372","DE",3,24601.06313
"2719","372","FL",103,38870.82393
"2720","372","GA",30,28458.1638183333
"2721","372","IA",16,19316.28724375
"2722","372","ID",3,23317.2850766667
"2723","372","IL",66,27412.2552001515
"2724","372","IN",36,22641.2229925
"2725","372","KS",10,30201.428021
"2726","372","KY",19,19999.8164752632
"2727","372","LA",15,26239.4401773333
"2728","372","MA",43,15705.900569907
"2729","372","MD",32,11237.7453293438
"2730","372","ME",9,16169.5600766667
"2731","372","MI",39,20478.9759789744
"2732","372","MN",18,22295.3268088889
"2733","372","MO",31,25760.4916554839
"2734","372","MS",9,22320.3901155556
"2735","372","MT",4,15496.5993275
"2736","372","NC",39,19761.8471487179
"2737","372","ND",2,14597.076555
"2738","372","NE",7,22889.25999
"2739","372","NH",6,19893.938705
"2740","372","NJ",49,61585.3155073469
"2741","372","NM",7,27183.7764485714
"2742","372","NV",8,48172.91174
"2743","372","NY",73,30572.9712660685
"2744","372","OH",53,19840.9251936604
"2745","372","OK",16,26196.778666875
"2746","372","OR",7,22808.6680471429
"2747","372","PA",63,34442.9164695238
"2748","372","RI",5,26388.364258
"2749","372","SC",19,31938.7807036842
"2750","372","SD",2,24732.78611
"2751","372","TN",26,23669.8889688462
"2752","372","TX",71,34407.0215832394
"2753","372","UT",5,17471.343104
"2754","372","VA",40,23020.22609275
"2755","372","VT",3,15568.3421033333
"2756","372","WA",27,25607.9097111111
"2757","372","WI",16,19419.489831875
"2758","372","WV",11,15905.9574957273
"2759","372","WY",2,25234.300505
"2760","377","AK",1,74435.9
"2761","377","AL",31,44258.8833119355
"2762","377","AR",20,35980.736125
"2763","377","AZ",28,49069.9362642857
"2764","377","CA",158,79388.1830337342
"2765","377","CO",21,45468.3754390476
"2766","377","CT",23,40283.0247513044
"2767","377","DC",5,54985.857248
"2768","377","DE",4,30912.4937775
"2769","377","FL",119,56761.8203505042
"2770","377","GA",51,39839.5953407843
"2771","377","HI",5,37876.67978
"2772","377","IA",17,29933.70922
"2773","377","ID",7,28718.1347357143
"2774","377","IL",85,44096.7376190588
"2775","377","IN",38,36074.8299392105
"2776","377","KS",12,43425.282945
"2777","377","KY",29,33561.0929537931
"2778","377","LA",26,42993.5379553846
"2779","377","MA",43,25554.6287616279
"2780","377","MD",37,16635.2536556757
"2781","377","ME",6,26535.0973566667
"2782","377","MI",56,30517.2396435714
"2783","377","MN",19,46672.9058878947
"2784","377","MO",39,41123.8773471795
"2785","377","MS",20,40123.7216965
"2786","377","MT",5,33683.02557
"2787","377","NC",56,29227.16067125
"2788","377","ND",6,22816.32825
"2789","377","NE",9,43470.30595
"2790","377","NH",9,32096.08132
"2791","377","NJ",58,84718.2945368965
"2792","377","NM",7,35946.7119114286
"2793","377","NV",14,86370.2103078571
"2794","377","NY",100,43267.6745468
"2795","377","OH",78,34846.189916282
"2796","377","OK",19,39204.9668336842
"2797","377","OR",12,35688.6440991667
"2798","377","PA",85,51540.576324
"2799","377","RI",6,38592.3037183333
"2800","377","SC",30,40871.389722
"2801","377","SD",4,37181.50851
"2802","377","TN",36,37443.7687088889
"2803","377","TX",117,52296.8914013675
"2804","377","UT",7,26824.5923842857
"2805","377","VA",50,34495.7102498
"2806","377","VT",1,31982.76667
"2807","377","WA",27,38388.2819959259
"2808","377","WI",24,31618.18777125
"2809","377","WV",17,27769.97068
"2810","377","WY",2,39858.338825
"2811","378","AK",7,25865.1609914286
"2812","378","AL",57,22349.055679614
"2813","378","AR",32,21118.441593125
"2814","378","AZ",41,29289.4698621951
"2815","378","CA",220,44120.2178448636
"2816","378","CO",33,26877.6336527273
"2817","378","CT",29,21504.7513189655
"2818","378","DC",7,29782.9807642857
"2819","378","DE",5,21025.794098
"2820","378","FL",153,33788.4490411111
"2821","378","GA",79,22436.7854877215
"2822","378","HI",12,21820.4633875
"2823","378","IA",32,16513.0542842813
"2824","378","ID",9,16932.91705
"2825","378","IL",114,25744.0786908772
"2826","378","IN",64,19598.8991315625
"2827","378","KS",31,21053.2952025806
"2828","378","KY",53,18541.9019788113
"2829","378","LA",50,23931.70771794
"2830","378","MA",56,15725.1706226429
"2831","378","MD",43,10084.242024814
"2832","378","ME",17,16162.1922594118
"2833","378","MI",84,16817.698654119
"2834","378","MN",41,18436.9768196829
"2835","378","MO",60,21397.5026315
"2836","378","MS",38,23268.0260913684
"2837","378","MT",10,14686.893716
"2838","378","NC",77,17789.0822452338
"2839","378","ND",6,12279.43328
"2840","378","NE",18,21244.5109283333
"2841","378","NH",13,20025.5276669231
"2842","378","NJ",61,53744.1765740984
"2843","378","NM",15,22713.244844
"2844","378","NV",18,38970.8890916667
"2845","378","NY",141,23751.5679867163
"2846","378","OH",111,20180.8190861441
"2847","378","OK",43,21017.4632209767
"2848","378","OR",26,19198.4655188462
"2849","378","PA",123,28293.2974044065
"2850","378","RI",10,20207.386304
"2851","378","SC",49,23616.1680691837
"2852","378","SD",7,18444.0242428571
"2853","378","TN",62,20573.5965550323
"2854","378","TX",180,29606.4382225611
"2855","378","UT",15,18432.2475093333
"2856","378","VA",69,19857.5173745217
"2857","378","VT",6,15009.4655483333
"2858","378","WA",41,22837.2955241463
"2859","378","WI",60,18056.5006922
"2860","378","WV",27,14255.5497783704
"2861","378","WY",7,17101.2922642857
"2862","379","AK",2,21162.464285
"2863","379","AL",36,17428.9562533333
"2864","379","AR",20,12949.00432665
"2865","379","AZ",20,20238.8339125
"2866","379","CA",105,31801.190108381
"2867","379","CO",15,17826.6549166667
"2868","379","CT",21,15236.5160462857
"2869","379","DC",6,17408.407385
"2870","379","DE",4,14738.6735725
"2871","379","FL",111,24419.2298241622
"2872","379","GA",41,15935.2561707805
"2873","379","HI",2,11669.990195
"2874","379","IA",15,12798.3625909333
"2875","379","ID",4,13060.47078
"2876","379","IL",80,18515.724038075
"2877","379","IN",38,14263.2761488684
"2878","379","KS",12,14955.4529029167
"2879","379","KY",31,13680.3504233226
"2880","379","LA",31,16070.3100535161
"2881","379","MA",39,10640.8790947179
"2882","379","MD",40,6737.54482515
"2883","379","ME",3,8593.131579
"2884","379","MI",46,12362.0295368478
"2885","379","MN",12,13679.5925425
"2886","379","MO",45,15426.1679716889
"2887","379","MS",24,18372.700175
"2888","379","MT",1,10397.92308
"2889","379","NC",45,13432.9691544667
"2890","379","ND",2,8356.5714285
"2891","379","NE",9,15413.5051144444
"2892","379","NH",4,14466.054
"2893","379","NJ",55,35091.4695454545
"2894","379","NM",10,15801.0440713
"2895","379","NV",12,27477.14508
"2896","379","NY",95,17413.0034413263
"2897","379","OH",65,14616.6373376615
"2898","379","OK",18,15798.0831072222
"2899","379","OR",5,11718.3507804
"2900","379","PA",66,22733.1462176818
"2901","379","RI",3,16382.66557
"2902","379","SC",26,16379.6733053846
"2903","379","SD",5,12022.740772
"2904","379","TN",31,14844.7879801935
"2905","379","TX",96,21864.1353929479
"2906","379","UT",3,10626.2030796667
"2907","379","VA",39,14293.6333972564
"2908","379","VT",4,11224.26913625
"2909","379","WA",18,16867.6190607222
"2910","379","WI",21,14162.5116576667
"2911","379","WV",17,9992.41947964706
"2912","379","WY",2,14562.32456
"2913","389","AK",1,29477.92857
"2914","389","AL",38,22748.1269819737
"2915","389","AR",24,17622.3860015417
"2916","389","AZ",33,27187.4020993939
"2917","389","CA",153,43309.1552473203
"2918","389","CO",25,26206.9970448
"2919","389","CT",24,21181.3609466667
"2920","389","DC",4,26107.583615
"2921","389","DE",4,16886.583565
"2922","389","FL",134,32038.1851853731
"2923","389","GA",51,21116.2538292157
"2924","389","HI",4,19394.3587275
"2925","389","IA",20,15138.63800115
"2926","389","ID",6,17167.80538
"2927","389","IL",85,23970.7520292941
"2928","389","IN",46,19258.2331261522
"2929","389","KS",15,23104.1662973333
"2930","389","KY",32,16742.1438508437
"2931","389","LA",29,21280.4309885172
"2932","389","MA",46,14009.1354548696
"2933","389","MD",40,8537.4248388
"2934","389","ME",9,13733.2277155556
"2935","389","MI",60,16045.65744555
"2936","389","MN",27,17532.6753166667
"2937","389","MO",42,21369.6888314286
"2938","389","MS",22,21744.0531122727
"2939","389","MT",7,13567.2351524286
"2940","389","NC",57,16655.5189661403
"2941","389","ND",4,10343.4744285
"2942","389","NE",12,19775.3543758333
"2943","389","NH",11,17174.3249472727
"2944","389","NJ",51,49315.5704368627
"2945","389","NM",10,19658.6305987
"2946","389","NV",10,36006.975124
"2947","389","NY",96,23820.6465100417
"2948","389","OH",70,18480.8669590143
"2949","389","OK",23,19645.020363087
"2950","389","OR",15,17747.077042
"2951","389","PA",85,26757.0314769647
"2952","389","RI",7,21292.2921257143
"2953","389","SC",35,26061.0052382857
"2954","389","SD",5,20064.033744
"2955","389","TN",42,20127.6494169048
"2956","389","TX",119,29253.0543472941
"2957","389","UT",8,15385.73010875
"2958","389","VA",48,19655.6097631667
"2959","389","VT",5,12294.7857376
"2960","389","WA",34,21619.3278852941
"2961","389","WI",31,17252.3690515161
"2962","389","WV",17,13106.9713876471
"2963","389","WY",3,21121.59371
"2964","390","AL",28,14870.0722053929
"2965","390","AR",17,12744.9538255882
"2966","390","AZ",23,18388.4451104348
"2967","390","CA",111,30644.1261921622
"2968","390","CO",18,18515.6148208889
"2969","390","CT",24,14608.8509838333
"2970","390","DC",4,15428.5325675
"2971","390","DE",3,12899.8241066667
"2972","390","FL",113,23807.0684492566
"2973","390","GA",42,14550.8493845
"2974","390","HI",5,13357.2936314
"2975","390","IA",19,11311.1832670526
"2976","390","ID",4,10665.093026
"2977","390","IL",72,16747.9487216111
"2978","390","IN",32,13412.8157495938
"2979","390","KS",14,15425.3258922857
"2980","390","KY",24,11281.2230773333
"2981","390","LA",27,14869.0391344815
"2982","390","MA",39,10673.1125435128
"2983","390","MD",32,6240.11973053125
"2984","390","ME",7,11114.17254
"2985","390","MI",59,11454.9392387119
"2986","390","MN",26,12943.9111005
"2987","390","MO",33,14813.4020085758
"2988","390","MS",19,14422.1511377895
"2989","390","MT",4,8500.60352
"2990","390","NC",49,12786.827743551
"2991","390","ND",4,7563.56656
"2992","390","NE",11,13391.3542026364
"2993","390","NH",9,13492.1716933333
"2994","390","NJ",46,34361.2682176087
"2995","390","NM",6,18380.926155
"2996","390","NV",10,25231.00425
"2997","390","NY",82,16825.4157617927
"2998","390","OH",52,13197.6012275
"2999","390","OK",15,14457.3012874667
"3000","390","OR",18,12468.2635432778
"3001","390","PA",71,19943.8507598028
"3002","390","RI",7,14126.6485275714
"3003","390","SC",29,17867.0772440345
"3004","390","SD",5,11897.628326
"3005","390","TN",30,15658.1517061333
"3006","390","TX",81,19773.889928963
"3007","390","UT",6,10967.8396478333
"3008","390","VA",40,13319.246060875
"3009","390","VT",3,8964.58592133333
"3010","390","WA",28,16004.1407759643
"3011","390","WI",23,13275.370881087
"3012","390","WV",11,8894.74105009091
"3013","390","WY",3,17588.68254
"3014","391","AL",30,32966.6002073333
"3015","391","AR",16,26474.005353125
"3016","391","AZ",27,35641.3281003704
"3017","391","CA",142,54749.9212100704
"3018","391","CO",20,34367.7041785
"3019","391","CT",20,24977.249504
"3020","391","DC",7,31000.5047557143
"3021","391","DE",4,25339.40034
"3022","391","FL",119,40550.2277606723
"3023","391","GA",50,28707.6646268
"3024","391","HI",1,21048.83333
"3025","391","IA",13,22092.1198269231
"3026","391","ID",5,24253.658088
"3027","391","IL",83,30500.4381187952
"3028","391","IN",38,23388.4445338684
"3029","391","KS",13,30868.2825915385
"3030","391","KY",32,24960.5866078125
"3031","391","LA",25,30572.8683844
"3032","391","MA",40,17497.2377175
"3033","391","MD",38,11863.1098181842
"3034","391","ME",6,20354.56206
"3035","391","MI",52,21631.9291183269
"3036","391","MN",20,26939.8540025
"3037","391","MO",42,25692.0069997619
"3038","391","MS",19,28944.9774336842
"3039","391","MT",4,19858.277245
"3040","391","NC",48,23740.4406720833
"3041","391","ND",5,17086.437346
"3042","391","NE",8,29699.503175
"3043","391","NH",9,21216.3257822222
"3044","391","NJ",53,58558.9283
"3045","391","NM",7,26219.6017928571
"3046","391","NV",12,51357.5031725
"3047","391","NY",95,28298.0405891684
"3048","391","OH",70,25276.6484923286
"3049","391","OK",17,30641.7924482353
"3050","391","OR",9,21744.12888
"3051","391","PA",74,38748.3957289189
"3052","391","RI",7,32245.1905728571
"3053","391","SC",26,33074.3568269231
"3054","391","SD",3,29699.0598166667
"3055","391","TN",34,26354.4927973824
"3056","391","TX",111,38078.3281372072
"3057","391","UT",4,22740.3949175
"3058","391","VA",41,25764.1238139024
"3059","391","VT",2,17487.43759
"3060","391","WA",32,30517.6467884375
"3061","391","WI",22,23464.3579836364
"3062","391","WV",14,18753.6023060714
"3063","391","WY",1,19044.72727
"3064","392","AK",8,19103.922115
"3065","392","AL",82,15466.6603844146
"3066","392","AR",42,14434.9187686429
"3067","392","AZ",50,21988.0250688
"3068","392","CA",248,34698.6973644758
"3069","392","CO",40,21465.637189375
"3070","392","CT",29,16758.876966
"3071","392","DC",7,19398.8904457143
"3072","392","DE",5,15301.85507
"3073","392","FL",165,26677.9761712848
"3074","392","GA",94,17314.241834883
"3075","392","HI",7,18213.5957428571
"3076","392","IA",31,13601.5829965806
"3077","392","ID",10,13434.9582508
"3078","392","IL",125,18981.314914176
"3079","392","IN",78,15349.5927191667
"3080","392","KS",40,15502.685167925
"3081","392","KY",65,13747.6180802
"3082","392","LA",65,15702.0065360154
"3083","392","MA",57,11437.1220972456
"3084","392","MD",43,7151.83775313953
"3085","392","ME",20,12604.9783977
"3086","392","MI",87,12821.6098902644
"3087","392","MN",46,14307.1098043043
"3088","392","MO",70,16923.0186144
"3089","392","MS",55,15397.009852
"3090","392","MT",9,12207.1102087778
"3091","392","NC",83,14643.0251768193
"3092","392","ND",6,10233.05105
"3093","392","NE",18,17580.1580133333
"3094","392","NH",13,15368.0353392308
"3095","392","NJ",63,38938.3364030159
"3096","392","NM",27,16561.0231029259
"3097","392","NV",20,30669.069372
"3098","392","NY",158,15815.8498203101
"3099","392","OH",118,15166.4082095678
"3100","392","OK",66,13800.272204197
"3101","392","OR",28,14827.1627446429
"3102","392","PA",136,20279.4380732574
"3103","392","RI",11,15772.4859436364
"3104","392","SC",51,18831.3467485686
"3105","392","SD",10,14497.3820083
"3106","392","TN",86,15280.9136360465
"3107","392","TX",237,21896.979648654
"3108","392","UT",19,13860.7830509474
"3109","392","VA",72,15737.3532919583
"3110","392","VT",6,13070.9504778333
"3111","392","WA",44,18033.0446904091
"3112","392","WI",61,14681.6289697377
"3113","392","WV",31,10506.9032347419
"3114","392","WY",8,15228.72739125
"3115","394","AK",1,30499.89474
"3116","394","AL",32,25794.2983453125
"3117","394","AR",12,18536.6148835833
"3118","394","AZ",29,27658.3385782759
"3119","394","CA",143,48446.986313986
"3120","394","CO",20,29556.3045505
"3121","394","CT",22,22045.2526690909
"3122","394","DC",4,25369.84175
"3123","394","DE",5,18869.6296216
"3124","394","FL",121,35012.1191504132
"3125","394","GA",47,23057.5692325532
"3126","394","HI",1,24619.125
"3127","394","IA",11,17872.6409824545
"3128","394","ID",6,17014.2788383333
"3129","394","IL",80,24874.55717025
"3130","394","IN",35,20642.3661237143
"3131","394","KS",13,25436.0908292308
"3132","394","KY",24,19177.1386154167
"3133","394","LA",22,24452.0155145455
"3134","394","MA",44,14166.3006267727
"3135","394","MD",35,9137.89293122857
"3136","394","ME",8,15811.3333375
"3137","394","MI",50,17833.2156808
"3138","394","MN",19,20367.8225215789
"3139","394","MO",38,22363.2596221053
"3140","394","MS",15,25873.7928693333
"3141","394","MT",6,14645.130485
"3142","394","NC",44,18385.8849697727
"3143","394","ND",5,10691.1455848
"3144","394","NE",9,27743.2497833333
"3145","394","NH",10,18016.765856
"3146","394","NJ",57,47489.7312314035
"3147","394","NM",7,23249.51886
"3148","394","NV",12,40086.49515
"3149","394","NY",102,23386.4026196373
"3150","394","OH",66,19880.4580656364
"3151","394","OK",17,24573.4586411765
"3152","394","OR",11,20208.2425263636
"3153","394","PA",79,29373.2650577848
"3154","394","RI",6,19498.6065566667
"3155","394","SC",20,28005.5741245
"3156","394","SD",4,24795.4478275
"3157","394","TN",30,21451.447479
"3158","394","TX",107,31400.9489328972
"3159","394","UT",6,17100.85074
"3160","394","VA",39,21392.9952607692
"3161","394","VT",2,15361.00383
"3162","394","WA",30,24791.0678716667
"3163","394","WI",23,19722.5297196957
"3164","394","WV",14,14043.2568259286
"3165","394","WY",2,22030.517855
"3166","418","AK",1,51772.2
"3167","418","AL",27,47126.1245051852
"3168","418","AR",13,40047.5470807692
"3169","418","AZ",27,55619.37322
"3170","418","CA",67,83709.4400729851
"3171","418","CO",12,46062.6176591667
"3172","418","CT",12,41593.4910491667
"3173","418","DC",1,63610.33333
"3174","418","DE",2,31566.4638
"3175","418","FL",81,65068.5666467901
"3176","418","GA",27,43376.5681162963
"3177","418","IA",10,36440.363312
"3178","418","ID",5,29821.978796
"3179","418","IL",47,47872.3489374468
"3180","418","IN",22,37685.2636790909
"3181","418","KS",7,49583.5799557143
"3182","418","KY",21,32616.407652381
"3183","418","LA",17,43265.6816835294
"3184","418","MA",15,30058.6045813333
"3185","418","MD",20,13709.1782765
"3186","418","ME",3,27139.9685733333
"3187","418","MI",31,32152.6521270968
"3188","418","MN",18,34409.4712622222
"3189","418","MO",27,36929.873967037
"3190","418","MS",11,35759.6446963636
"3191","418","MT",6,24251.26894
"3192","418","NC",34,36676.7168991176
"3193","418","ND",3,21082.3634033333
"3194","418","NE",6,36927.333955
"3195","418","NH",3,35978.65368
"3196","418","NJ",38,73380.076633421
"3197","418","NM",5,40115.523414
"3198","418","NV",10,75267.961908
"3199","418","NY",42,45958.0614566667
"3200","418","OH",32,38976.4742246875
"3201","418","OK",14,40268.0879214286
"3202","418","OR",4,29229.85329
"3203","418","PA",35,52072.9408708571
"3204","418","RI",2,36554.636365
"3205","418","SC",17,52191.8781076471
"3206","418","SD",3,39969.18943
"3207","418","TN",26,44172.2189692308
"3208","418","TX",81,54262.8321744444
"3209","418","UT",4,25418.7367425
"3210","418","VA",23,39473.4278804348
"3211","418","VT",2,22656.08117
"3212","418","WA",18,44889.6880511111
"3213","418","WI",14,34766.6594928571
"3214","418","WV",11,25021.1070781818
"3215","418","WY",2,37021.227275
"3216","419","AK",1,37233.18182
"3217","419","AL",21,33785.9836804762
"3218","419","AR",11,25235.20166
"3219","419","AZ",25,39686.5745976
"3220","419","CA",62,56713.3284727419
"3221","419","CO",6,30222.0262266667
"3222","419","CT",12,26074.6314558333
"3223","419","DC",2,31913.065
"3224","419","DE",3,23170.28284
"3225","419","FL",76,49909.0616539474
"3226","419","GA",23,32797.84572
"3227","419","HI",1,23782
"3228","419","IA",5,28466.766316
"3229","419","ID",5,23035.556672
"3230","419","IL",46,36243.4797080435
"3231","419","IN",15,27467.355016
"3232","419","KS",6,31411.5548483333
"3233","419","KY",20,23204.478427
"3234","419","LA",18,30861.1902672222
"3235","419","MA",23,20118.106411087
"3236","419","MD",16,10938.5159839375
"3237","419","ME",2,20288.743465
"3238","419","MI",24,23673.5044391667
"3239","419","MN",13,25446.6301169231
"3240","419","MO",21,29456.6987142857
"3241","419","MS",15,30965.1877606667
"3242","419","MT",2,21729.47727
"3243","419","NC",28,25634.7283903571
"3244","419","ND",3,17250.3587333333
"3245","419","NE",7,27806.7872014286
"3246","419","NH",2,21044.733335
"3247","419","NJ",34,47872.6001017647
"3248","419","NM",7,23588.5417485714
"3249","419","NV",8,47913.85011375
"3250","419","NY",46,27774.8905841304
"3251","419","OH",31,28880.4985683871
"3252","419","OK",12,30399.0792475
"3253","419","OR",8,21812.3461575
"3254","419","PA",33,41482.605669697
"3255","419","RI",2,23013.60784
"3256","419","SC",19,37503.9589542105
"3257","419","SD",3,26545.14815
"3258","419","TN",22,30698.0477495455
"3259","419","TX",70,39393.0112024286
"3260","419","UT",4,18432.79718
"3261","419","VA",26,31247.8583419231
"3262","419","VT",1,20113.94118
"3263","419","WA",12,30419.6856458333
"3264","419","WI",9,27396.7746766667
"3265","419","WV",9,20703.8357222222
"3266","419","WY",1,25486.07692
"3267","439","AL",18,23985.1206473889
"3268","439","AR",14,22099.300374
"3269","439","AZ",19,31318.6827889474
"3270","439","CA",62,48629.3882364516
"3271","439","CO",10,30004.633921
"3272","439","CT",14,21872.8117357857
"3273","439","DC",3,26221.78544
"3274","439","DE",2,16283.99
"3275","439","FL",67,37909.8684614925
"3276","439","GA",24,23269.6731558333
"3277","439","IA",5,21041.303044
"3278","439","ID",4,19487.8973825
"3279","439","IL",48,27733.8295270833
"3280","439","IN",22,20953.7402059091
"3281","439","KS",8,28434.0618825
"3282","439","KY",25,19283.076554
"3283","439","LA",15,26685.7283973333
